"job_id","title","company_name","location_raw","remote_status","job_type","category_raw","tags_raw","description","publication_date","job_url","salary_text_raw","salary_min_raw","salary_max_raw","currency_raw","salary_min_usd","salary_max_usd","salary_mid_usd","experience_years_min","experience_years_max","experience_bracket","extracted_skills","job_category_clean","scrape_date","source","description (#1)","title (#1)","tags_raw (#1)","experience_years_min (#1)","experience_bracket (#1)","salary_min_raw (#1)","salary_max_raw (#1)"
"senior-net-backend-engineer-c-domain-modellierung-ki-aachen-486303","""Senior .NET Backend Engineer (m/w/d): C#, Domain-Modellierung & KI""","Yukawa Exponential GmbH","Aachen","On-site","geschÃ¤ftsleitung",,"Software Development","""<p>Wir bei Yukawa machen Digitalisierung in Unternehmen produktiv. Wir verbinden Hardware, Cloud und KI zu digitalen Produkten fÃ¼r Industrie und Mittelstand. Wir verstehen das GeschÃ¤ft unserer Kunden in der Tiefe und liefern Innovation.</p>
<p>Unser Team kommt aus Physik, Mathematik, Data Science und Softwareengineering, ist klein, fachlich extrem stark und arbeitet pragmatisch.</p>
<p>FÃ¼r unsere wachsenden Projekte suchen wir eine erfahrene EntwicklerpersÃ¶nlichkeit, die nicht nur Code schreibt, sondern Architekturen mitgestaltet, fachliche DomÃ¤nen versteht und KI dort einbettet, wo sie echten Nutzen stiftet.</p>
<h2>Aufgaben</h2>
<p>Als <strong>Senior Software Engineer</strong> bist Du technischer Anker in einem unserer Kundenprojekte. Du Ã¼bernimmst Verantwortung fÃ¼r Architektur und Umsetzung von datenintensiven, fachlich komplexen Anwendungen im .NET-Umfeld mit Full-Stack-Anteilen in TypeScript/React und einer wachsenden KI-Komponente.Du arbeitest eng mit Product Ownern, Data Scientists und Fachexperten zusammen, hilfst dem Team beim Wachsen (Pair Programming, Code Reviews) und sorgst dafÃ¼r, dass das, was wir bauen, sauber, testbar und wartbar ist.</p>
<ul>
<li>Entwurf und Implementierung anspruchsvoller Backend- und Full-Stack-LÃ¶sungen in <strong>C# / .NET</strong></li>
<li>Domain-Modellierung komplexer Regel- und Datenstrukturen â€“ von der Anforderung bis zum produktiven SystemIntegration von <strong>KI-Modellen</strong> (LLMs, Klassifikatoren, Empfehlungssysteme) in bestehende und neue Anwendungen</li>
<li>Aufbau und Betrieb von Daten- und Regel-Pipelines, inklusive Datenbankdesign (MS SQL, Oracle, PostgreSQL)</li>
<li>Verantwortung fÃ¼r Testing, CI/CD und Code-QualitÃ¤t</li>
<li>Pair Programming, Code Reviews</li>
<li>Mitgestaltung von technischen Entscheidungen Ã¼ber Projekt- und Kundengrenzen hinweg</li>
</ul>
<h2>Qualifikation</h2>
<ul>
<li>Mindestens 5â€“10 Jahre Berufserfahrung in der professionellen Softwareentwicklung</li>
<li>Sehr starkes .NET / C#-Profil auf Produktivniveau</li>
<li>Erfahrung in Softwarearchitektur und Domain-Modellierung komplexer GeschÃ¤ftslogik</li>
<li>Praxis mit relationalen Datenbanken (MS SQL, Oracle oder PostgreSQL) und datenintensiven Anwendungen</li>
<li>Sicherer Umgang mit Cloud (idealerweise Azure), Docker, Kubernetes, Git und modernen CI/CD-Pipelines</li>
<li>Interesse und erste Erfahrung in der Integration von KI / LLMs in produktive Software</li>
<li>SelbststÃ¤ndige, strukturierte Arbeitsweise und Freude an Pair Programming und Code ReviewsDeutsch verhandlungssicher, Englisch flieÃŸend</li>
<li><strong>KommunikationsstÃ¤rke und SouverÃ¤nitÃ¤t im direkten Kundenkontakt:</strong> Du fÃ¼hlst Dich wohl dabei, im Kundenteam zu arbeiten, mit Fachbereichen zu sprechen und technische Entscheidungen zu vertreten</li>
<li>Bereitschaft, gelegentlich vor Ort beim Kunden zu sein (z.B. in NRW)</li>
<li>Deutsch flieÃŸend, Englisch verhandlungssicher</li>
</ul>
<h2>Benefits</h2>
<ul>
<li>Unbefristete Festanstellung bei Yukawa mit dem Beste-aus-beiden-Welten-Setup: Du arbeitest tief in Kundenprojekten, hast aber ein festes, fachlich starkes Team im RÃ¼cken</li>
<li>Hybrides Arbeiten: Ã¼berwiegend remote, mit regelmÃ¤ÃŸigen PrÃ¤senztagen beim Kunden und gemeinsamen Yukawa-Team-Tagen</li>
<li>Anspruchsvolle Projekte direkt in echten Konzernumgebungen</li>
<li>KI, die im Produktivbetrieb lÃ¤uft, nicht im PowerPoint</li>
<li>Echte Wirkung beim Kunden: Du wirst als Teil des Kundenteams wahrgenommen und gestaltest mit</li>
<li>Kleines, fachlich starkes Yukawa-Team als Heimatbasis: kurze Wege, viel Verantwortung</li>
<li>Hochwertige Hardware Deiner Wahl</li>
<li>PersÃ¶nliches Weiterbildungsbudget (Konferenzen, BÃ¼cher, Zertifikate)</li>
</ul>
<p>Find more <a href=""https://www.arbeitnow.com/english-speaking-jobs"">English Speaking Jobs in Germany</a> on Arbeitnow</a>""","1778873428","https://www.arbeitnow.com/jobs/companies/yukawa-exponential-gmbh/senior-net-backend-engineer-c-domain-modellierung-ki-aachen-486303",,,,,0,0,0,,,,"r","Data Engineering","2026-05-16","Arbeitnow","""<p>Wir bei Yukawa machen Digitalisierung in Unternehmen produktiv. Wir verbinden Hardware, Cloud und KI zu digitalen Produkten fÃ¼r Industrie und Mittelstand. Wir verstehen das GeschÃ¤ft unserer Kunden in der Tiefe und liefern Innovation.</p>
<p>Unser Team kommt aus Physik, Mathematik, Data Science und Softwareengineering, ist klein, fachlich extrem stark und arbeitet pragmatisch.</p>
<p>FÃ¼r unsere wachsenden Projekte suchen wir eine erfahrene EntwicklerpersÃ¶nlichkeit, die nicht nur Code schreibt, sondern Architekturen mitgestaltet, fachliche DomÃ¤nen versteht und KI dort einbettet, wo sie echten Nutzen stiftet.</p>
<h2>Aufgaben</h2>
<p>Als <strong>Senior Software Engineer</strong> bist Du technischer Anker in einem unserer Kundenprojekte. Du Ã¼bernimmst Verantwortung fÃ¼r Architektur und Umsetzung von datenintensiven, fachlich komplexen Anwendungen im .NET-Umfeld mit Full-Stack-Anteilen in TypeScript/React und einer wachsenden KI-Komponente.Du arbeitest eng mit Product Ownern, Data Scientists und Fachexperten zusammen, hilfst dem Team beim Wachsen (Pair Programming, Code Reviews) und sorgst dafÃ¼r, dass das, was wir bauen, sauber, testbar und wartbar ist.</p>
<ul>
<li>Entwurf und Implementierung anspruchsvoller Backend- und Full-Stack-LÃ¶sungen in <strong>C# / .NET</strong></li>
<li>Domain-Modellierung komplexer Regel- und Datenstrukturen â€“ von der Anforderung bis zum produktiven SystemIntegration von <strong>KI-Modellen</strong> (LLMs, Klassifikatoren, Empfehlungssysteme) in bestehende und neue Anwendungen</li>
<li>Aufbau und Betrieb von Daten- und Regel-Pipelines, inklusive Datenbankdesign (MS SQL, Oracle, PostgreSQL)</li>
<li>Verantwortung fÃ¼r Testing, CI/CD und Code-QualitÃ¤t</li>
<li>Pair Programming, Code Reviews</li>
<li>Mitgestaltung von technischen Entscheidungen Ã¼ber Projekt- und Kundengrenzen hinweg</li>
</ul>
<h2>Qualifikation</h2>
<ul>
<li>Mindestens 5â€“10 Jahre Berufserfahrung in der professionellen Softwareentwicklung</li>
<li>Sehr starkes .NET / C#-Profil auf Produktivniveau</li>
<li>Erfahrung in Softwarearchitektur und Domain-Modellierung komplexer GeschÃ¤ftslogik</li>
<li>Praxis mit relationalen Datenbanken (MS SQL, Oracle oder PostgreSQL) und datenintensiven Anwendungen</li>
<li>Sicherer Umgang mit Cloud (idealerweise Azure), Docker, Kubernetes, Git und modernen CI/CD-Pipelines</li>
<li>Interesse und erste Erfahrung in der Integration von KI / LLMs in produktive Software</li>
<li>SelbststÃ¤ndige, strukturierte Arbeitsweise und Freude an Pair Programming und Code ReviewsDeutsch verhandlungssicher, Englisch flieÃŸend</li>
<li><strong>KommunikationsstÃ¤rke und SouverÃ¤nitÃ¤t im direkten Kundenkontakt:</strong> Du fÃ¼hlst Dich wohl dabei, im Kundenteam zu arbeiten, mit Fachbereichen zu sprechen und technische Entscheidungen zu vertreten</li>
<li>Bereitschaft, gelegentlich vor Ort beim Kunden zu sein (z.B. in NRW)</li>
<li>Deutsch flieÃŸend, Englisch verhandlungssicher</li>
</ul>
<h2>Benefits</h2>
<ul>
<li>Unbefristete Festanstellung bei Yukawa mit dem Beste-aus-beiden-Welten-Setup: Du arbeitest tief in Kundenprojekten, hast aber ein festes, fachlich starkes Team im RÃ¼cken</li>
<li>Hybrides Arbeiten: Ã¼berwiegend remote, mit regelmÃ¤ÃŸigen PrÃ¤senztagen beim Kunden und gemeinsamen Yukawa-Team-Tagen</li>
<li>Anspruchsvolle Projekte direkt in echten Konzernumgebungen</li>
<li>KI, die im Produktivbetrieb lÃ¤uft, nicht im PowerPoint</li>
<li>Echte Wirkung beim Kunden: Du wirst als Teil des Kundenteams wahrgenommen und gestaltest mit</li>
<li>Kleines, fachlich starkes Yukawa-Team als Heimatbasis: kurze Wege, viel Verantwortung</li>
<li>Hochwertige Hardware Deiner Wahl</li>
<li>PersÃ¶nliches Weiterbildungsbudget (Konferenzen, BÃ¼cher, Zertifikate)</li>
</ul>
<p>Find more <a href=""https://www.arbeitnow.com/english-speaking-jobs"">English Speaking Jobs in Germany</a> on Arbeitnow</a>""","""Senior .NET Backend Engineer (m/w/d): C#, Domain-Modellierung & KI""","Software Development","""<p>Wir bei Yukawa machen Digitalisierung in Unternehmen produktiv. Wir verbinden Hardware, Cloud und KI zu digitalen Produkten fÃ¼r Industrie und Mittelstand. Wir verstehen das GeschÃ¤ft unserer Kunden in der Tiefe und liefern Innovation.</p>
<p>Unser Team kommt aus Physik, Mathematik, Data Science und Softwareengineering, ist klein, fachlich extrem stark und arbeitet pragmatisch.</p>
<p>FÃ¼r unsere wachsenden Projekte suchen wir eine erfahrene EntwicklerpersÃ¶nlichkeit, die nicht nur Code schreibt, sondern Architekturen mitgestaltet, fachliche DomÃ¤nen versteht und KI dort einbettet, wo sie echten Nutzen stiftet.</p>
<h2>Aufgaben</h2>
<p>Als <strong>Senior Software Engineer</strong> bist Du technischer Anker in einem unserer Kundenprojekte. Du Ã¼bernimmst Verantwortung fÃ¼r Architektur und Umsetzung von datenintensiven, fachlich komplexen Anwendungen im .NET-Umfeld mit Full-Stack-Anteilen in TypeScript/React und einer wachsenden KI-Komponente.Du arbeitest eng mit Product Ownern, Data Scientists und Fachexperten zusammen, hilfst dem Team beim Wachsen (Pair Programming, Code Reviews) und sorgst dafÃ¼r, dass das, was wir bauen, sauber, testbar und wartbar ist.</p>
<ul>
<li>Entwurf und Implementierung anspruchsvoller Backend- und Full-Stack-LÃ¶sungen in <strong>C# / .NET</strong></li>
<li>Domain-Modellierung komplexer Regel- und Datenstrukturen â€“ von der Anforderung bis zum produktiven SystemIntegration von <strong>KI-Modellen</strong> (LLMs, Klassifikatoren, Empfehlungssysteme) in bestehende und neue Anwendungen</li>
<li>Aufbau und Betrieb von Daten- und Regel-Pipelines, inklusive Datenbankdesign (MS SQL, Oracle, PostgreSQL)</li>
<li>Verantwortung fÃ¼r Testing, CI/CD und Code-QualitÃ¤t</li>
<li>Pair Programming, Code Reviews</li>
<li>Mitgestaltung von technischen Entscheidungen Ã¼ber Projekt- und Kundengrenzen hinweg</li>
</ul>
<h2>Qualifikation</h2>
<ul>
<li>Mindestens 5â€“10 Jahre Berufserfahrung in der professionellen Softwareentwicklung</li>
<li>Sehr starkes .NET / C#-Profil auf Produktivniveau</li>
<li>Erfahrung in Softwarearchitektur und Domain-Modellierung komplexer GeschÃ¤ftslogik</li>
<li>Praxis mit relationalen Datenbanken (MS SQL, Oracle oder PostgreSQL) und datenintensiven Anwendungen</li>
<li>Sicherer Umgang mit Cloud (idealerweise Azure), Docker, Kubernetes, Git und modernen CI/CD-Pipelines</li>
<li>Interesse und erste Erfahrung in der Integration von KI / LLMs in produktive Software</li>
<li>SelbststÃ¤ndige, strukturierte Arbeitsweise und Freude an Pair Programming und Code ReviewsDeutsch verhandlungssicher, Englisch flieÃŸend</li>
<li><strong>KommunikationsstÃ¤rke und SouverÃ¤nitÃ¤t im direkten Kundenkontakt:</strong> Du fÃ¼hlst Dich wohl dabei, im Kundenteam zu arbeiten, mit Fachbereichen zu sprechen und technische Entscheidungen zu vertreten</li>
<li>Bereitschaft, gelegentlich vor Ort beim Kunden zu sein (z.B. in NRW)</li>
<li>Deutsch flieÃŸend, Englisch verhandlungssicher</li>
</ul>
<h2>Benefits</h2>
<ul>
<li>Unbefristete Festanstellung bei Yukawa mit dem Beste-aus-beiden-Welten-Setup: Du arbeitest tief in Kundenprojekten, hast aber ein festes, fachlich starkes Team im RÃ¼cken</li>
<li>Hybrides Arbeiten: Ã¼berwiegend remote, mit regelmÃ¤ÃŸigen PrÃ¤senztagen beim Kunden und gemeinsamen Yukawa-Team-Tagen</li>
<li>Anspruchsvolle Projekte direkt in echten Konzernumgebungen</li>
<li>KI, die im Produktivbetrieb lÃ¤uft, nicht im PowerPoint</li>
<li>Echte Wirkung beim Kunden: Du wirst als Teil des Kundenteams wahrgenommen und gestaltest mit</li>
<li>Kleines, fachlich starkes Yukawa-Team als Heimatbasis: kurze Wege, viel Verantwortung</li>
<li>Hochwertige Hardware Deiner Wahl</li>
<li>PersÃ¶nliches Weiterbildungsbudget (Konferenzen, BÃ¼cher, Zertifikate)</li>
</ul>
<p>Find more <a href=""https://www.arbeitnow.com/english-speaking-jobs"">English Speaking Jobs in Germany</a> on Arbeitnow</a>""","Not mentioned",,
